user_id,feature_enabled,experiment_selected_date,event_date,games_played,revenue,feature_enabled_during_use,After_Treatment,Diff_Days
6136,1,1/22/18,1/22/18,8,0,2,1,0
6136,1,1/22/18,1/24/18,0,0,2,1,2
6138,1,1/17/18,1/15/18,7,0,1,0,-2
6138,1,1/17/18,1/16/18,12,0,1,0,-1
6138,1,1/17/18,1/17/18,13,0,2,1,0
6138,1,1/17/18,1/18/18,15,0,2,1,1
6138,1,1/17/18,1/19/18,11,0,2,1,2
6138,1,1/17/18,1/21/18,5,0,2,1,4
6138,1,1/17/18,1/22/18,3,0,2,1,5
6138,1,1/17/18,1/23/18,3,0,2,1,6
6138,1,1/17/18,1/24/18,12,0,2,1,7
6147,0,1/20/18,1/18/18,26,0,1,0,-2
6147,0,1/20/18,1/19/18,25,0,1,0,-1
6147,0,1/20/18,1/20/18,32,0,0,1,0
6147,0,1/20/18,1/21/18,17,0,0,1,1
6147,0,1/20/18,1/22/18,1,0,0,1,2
6147,0,1/20/18,1/23/18,17,0,0,1,3
6147,0,1/20/18,1/24/18,32,0,0,1,4
6154,1,1/17/18,1/16/18,10,0,1,0,-1
6154,1,1/17/18,1/17/18,9,0,2,1,0
6154,1,1/17/18,1/18/18,2,0,2,1,1
6157,1,1/17/18,1/15/18,25,0,1,0,-2
6157,1,1/17/18,1/16/18,25,0,1,0,-1
6157,1,1/17/18,1/17/18,18,0,2,1,0
6157,1,1/17/18,1/18/18,9,0,2,1,1
6157,1,1/17/18,1/19/18,22,0,2,1,2
6157,1,1/17/18,1/20/18,9,0,2,1,3
6157,1,1/17/18,1/21/18,25,0,2,1,4
6157,1,1/17/18,1/22/18,25,0,2,1,5
6157,1,1/17/18,1/23/18,13,0,2,1,6
6157,1,1/17/18,1/24/18,12,0,2,1,7
6167,1,1/17/18,1/15/18,5,0,1,0,-2
6167,1,1/17/18,1/16/18,8,0,1,0,-1
6167,1,1/17/18,1/17/18,5,0,2,1,0
6167,1,1/17/18,1/18/18,11,0,2,1,1
6167,1,1/17/18,1/19/18,7,0,2,1,2
6167,1,1/17/18,1/20/18,5,0,2,1,3
6167,1,1/17/18,1/21/18,6,0,2,1,4
6167,1,1/17/18,1/22/18,11,0,2,1,5
6167,1,1/17/18,1/23/18,11,0,2,1,6
6167,1,1/17/18,1/24/18,16,0,2,1,7
6177,1,1/20/18,1/20/18,0,0,2,1,0
6177,1,1/20/18,1/24/18,0,0,2,1,4
6179,1,1/21/18,1/21/18,10,0,2,1,0
6179,1,1/21/18,1/23/18,9,0,2,1,2
6179,1,1/21/18,1/24/18,8,0,2,1,3
6182,0,1/18/18,1/16/18,5,0,1,0,-2
6182,0,1/18/18,1/17/18,7,0,1,0,-1
6182,0,1/18/18,1/18/18,11,0,0,1,0
6182,0,1/18/18,1/19/18,10,0,0,1,1
6182,0,1/18/18,1/20/18,9,0,0,1,2
6182,0,1/18/18,1/21/18,6,0,0,1,3
6182,0,1/18/18,1/22/18,7,0,0,1,4
6182,0,1/18/18,1/23/18,13,0,0,1,5
6182,0,1/18/18,1/24/18,10,0,0,1,6
6191,1,1/21/18,1/21/18,0,0,2,1,0
6192,0,1/19/18,1/19/18,5,0,0,1,0
6192,0,1/19/18,1/20/18,5,0,0,1,1
6194,0,1/17/18,1/15/18,16,0,1,0,-2
6194,0,1/17/18,1/16/18,5,0,1,0,-1
6194,0,1/17/18,1/17/18,10,0,0,1,0
6194,0,1/17/18,1/18/18,4,0,0,1,1
6194,0,1/17/18,1/19/18,14,0,0,1,2
6194,0,1/17/18,1/20/18,10,0,0,1,3
6194,0,1/17/18,1/21/18,12,0,0,1,4
6194,0,1/17/18,1/22/18,5,0,0,1,5
6194,0,1/17/18,1/23/18,10,0,0,1,6
6194,0,1/17/18,1/24/18,7,0,0,1,7
6204,1,1/18/18,1/18/18,7,0,2,1,0
6205,1,1/17/18,1/17/18,15,0,2,1,0
6205,1,1/17/18,1/20/18,21,0,2,1,3
6205,1,1/17/18,1/21/18,5,0,2,1,4
6205,1,1/17/18,1/22/18,5,0,2,1,5
6205,1,1/17/18,1/23/18,4,0,2,1,6
6205,1,1/17/18,1/24/18,17,0,2,1,7
6211,0,1/19/18,1/19/18,5,0,0,1,0
6211,0,1/19/18,1/20/18,5,0,0,1,1
6211,0,1/19/18,1/21/18,20,0,0,1,2
6211,0,1/19/18,1/22/18,19,0,0,1,3
6211,0,1/19/18,1/23/18,10,0,0,1,4
6211,0,1/19/18,1/24/18,19,0,0,1,5
6217,1,1/16/18,1/14/18,11,0,1,0,-2
6217,1,1/16/18,1/15/18,8,0,1,0,-1
6217,1,1/16/18,1/16/18,15,0,2,1,0
6217,1,1/16/18,1/17/18,15,0,2,1,1
6217,1,1/16/18,1/18/18,5,0,2,1,2
6217,1,1/16/18,1/19/18,10,0,2,1,3
6217,1,1/16/18,1/20/18,9,0,2,1,4
6217,1,1/16/18,1/21/18,7,0,2,1,5
6217,1,1/16/18,1/22/18,22,0,2,1,6
6217,1,1/16/18,1/23/18,11,0,2,1,7
6217,1,1/16/18,1/24/18,11,0,2,1,8
6228,1,1/17/18,1/15/18,24,0,1,0,-2
6228,1,1/17/18,1/16/18,14,0,1,0,-1
6228,1,1/17/18,1/17/18,29,0,2,1,0
6228,1,1/17/18,1/18/18,18,0,2,1,1
6228,1,1/17/18,1/19/18,21,0,2,1,2
6228,1,1/17/18,1/20/18,11,0,2,1,3
6228,1,1/17/18,1/21/18,20,0,2,1,4
6228,1,1/17/18,1/22/18,17,0,2,1,5
6228,1,1/17/18,1/23/18,21,0,2,1,6
6228,1,1/17/18,1/24/18,2,0,2,1,7
6238,1,1/23/18,1/23/18,7,0,2,1,0
6239,1,1/17/18,1/15/18,41,0,1,0,-2
6239,1,1/17/18,1/16/18,32,0,1,0,-1
6239,1,1/17/18,1/17/18,29,0,2,1,0
6239,1,1/17/18,1/18/18,41,0,2,1,1
6239,1,1/17/18,1/19/18,37,0,2,1,2
6239,1,1/17/18,1/20/18,38,0,2,1,3
6239,1,1/17/18,1/21/18,27,0,2,1,4
6239,1,1/17/18,1/22/18,40,0,2,1,5
6239,1,1/17/18,1/23/18,36,0,2,1,6
6239,1,1/17/18,1/24/18,27,0,2,1,7
6249,0,1/17/18,1/15/18,9,0,1,0,-2
6249,0,1/17/18,1/16/18,13,0,1,0,-1
6249,0,1/17/18,1/17/18,15,0,0,1,0
6249,0,1/17/18,1/18/18,17,0,0,1,1
6249,0,1/17/18,1/19/18,11,0,0,1,2
6249,0,1/17/18,1/20/18,10,0,0,1,3
6249,0,1/17/18,1/21/18,24,0,0,1,4
6249,0,1/17/18,1/22/18,24,0,0,1,5
6249,0,1/17/18,1/23/18,22,0,0,1,6
6249,0,1/17/18,1/24/18,11,0,0,1,7
6259,0,1/19/18,1/19/18,7,0,0,1,0
6259,0,1/19/18,1/20/18,11,0,0,1,1
6259,0,1/19/18,1/21/18,10,0,0,1,2
6259,0,1/19/18,1/22/18,5,0,0,1,3
6259,0,1/19/18,1/23/18,10,0,0,1,4
6259,0,1/19/18,1/24/18,5,0,0,1,5
6265,1,1/18/18,1/16/18,3,0,1,0,-2
6265,1,1/18/18,1/17/18,5,0,1,0,-1
6265,1,1/18/18,1/18/18,6,0,2,1,0
6265,1,1/18/18,1/20/18,7,0,2,1,2
6265,1,1/18/18,1/22/18,2,0,2,1,4
6270,1,1/21/18,1/21/18,5,0,2,1,0
6270,1,1/21/18,1/22/18,7,0,2,1,1
6270,1,1/21/18,1/23/18,4,0,2,1,2
6270,1,1/21/18,1/24/18,5,0,2,1,3
6274,0,1/18/18,1/16/18,0,0,1,0,-2
6274,0,1/18/18,1/18/18,3,0,0,1,0
6274,0,1/18/18,1/19/18,8,0,0,1,1
6274,0,1/18/18,1/20/18,1,0,0,1,2
6274,0,1/18/18,1/21/18,5,0,0,1,3
6274,0,1/18/18,1/23/18,4,0,0,1,5
6280,1,1/20/18,1/18/18,19,0,1,0,-2
6280,1,1/20/18,1/19/18,16,0,1,0,-1
6280,1,1/20/18,1/20/18,22,0,2,1,0
6280,1,1/20/18,1/21/18,20,0,2,1,1
6280,1,1/20/18,1/22/18,21,0,2,1,2
6280,1,1/20/18,1/23/18,21,0,2,1,3
6280,1,1/20/18,1/24/18,22,0,2,1,4
6287,1,1/19/18,1/19/18,2,0,2,1,0
6288,1,1/18/18,1/18/18,4,0,2,1,0
6289,0,1/17/18,1/15/18,19,0,1,0,-2
6289,0,1/17/18,1/16/18,10,0,1,0,-1
6289,0,1/17/18,1/17/18,10,0,0,1,0
6289,0,1/17/18,1/18/18,20,0,0,1,1
6289,0,1/17/18,1/19/18,18,0,0,1,2
6289,0,1/17/18,1/20/18,22,0,0,1,3
6289,0,1/17/18,1/21/18,19,0,0,1,4
6289,0,1/17/18,1/22/18,6,0,0,1,5
6289,0,1/17/18,1/23/18,0,0,0,1,6
6298,1,1/20/18,1/20/18,5,0,2,1,0
6299,0,1/17/18,1/15/18,7,0,1,0,-2
6299,0,1/17/18,1/16/18,6,0,1,0,-1
6299,0,1/17/18,1/17/18,11,0,0,1,0
6299,0,1/17/18,1/18/18,15,0,0,1,1
6299,0,1/17/18,1/19/18,10,0,0,1,2
6299,0,1/17/18,1/20/18,24,0,0,1,3
6299,0,1/17/18,1/21/18,18,0,0,1,4
6299,0,1/17/18,1/22/18,5,0,0,1,5
6299,0,1/17/18,1/23/18,5,0,0,1,6
6299,0,1/17/18,1/24/18,23,0,0,1,7
6309,1,1/18/18,1/18/18,5,0,2,1,0
6309,1,1/18/18,1/22/18,27,39.98,2,1,4
6309,1,1/18/18,1/23/18,6,0,2,1,5
6312,1,1/17/18,1/15/18,9,0,1,0,-2
6312,1,1/17/18,1/16/18,13,0,1,0,-1
6312,1,1/17/18,1/17/18,10,0,2,1,0
6312,1,1/17/18,1/19/18,18,0,2,1,2
6312,1,1/17/18,1/20/18,11,0,2,1,3
6312,1,1/17/18,1/21/18,10,0,2,1,4
6312,1,1/17/18,1/22/18,0,0,2,1,5
6312,1,1/17/18,1/23/18,3,0,2,1,6
6312,1,1/17/18,1/24/18,12,0,2,1,7
6321,0,1/17/18,1/15/18,14,0,1,0,-2
6321,0,1/17/18,1/16/18,11,0,1,0,-1
6321,0,1/17/18,1/17/18,19,0,0,1,0
6321,0,1/17/18,1/18/18,8,0,0,1,1
6321,0,1/17/18,1/19/18,5,0,0,1,2
6321,0,1/17/18,1/20/18,6,0,0,1,3
6321,0,1/17/18,1/21/18,18,0,0,1,4
6321,0,1/17/18,1/22/18,15,0,0,1,5
6321,0,1/17/18,1/23/18,7,0,0,1,6
6321,0,1/17/18,1/24/18,25,0,0,1,7
6331,1,1/18/18,1/16/18,6,0,1,0,-2
6331,1,1/18/18,1/18/18,4,0,2,1,0
6331,1,1/18/18,1/19/18,5,0,2,1,1
6331,1,1/18/18,1/21/18,2,0,2,1,3
6335,1,1/17/18,1/15/18,5,0,1,0,-2
6335,1,1/17/18,1/16/18,6,0,1,0,-1
6335,1,1/17/18,1/17/18,5,0,2,1,0
6335,1,1/17/18,1/18/18,1,0,2,1,1
6335,1,1/17/18,1/24/18,5,0,2,1,7
6340,1,1/20/18,1/20/18,2,0,2,1,0
6340,1,1/20/18,1/23/18,0,0,2,1,3
6340,1,1/20/18,1/24/18,0,0,2,1,4
6343,0,1/23/18,1/23/18,4,0,0,1,0
6344,0,1/17/18,1/15/18,46,0,1,0,-2
6344,0,1/17/18,1/16/18,34,0,1,0,-1
6344,0,1/17/18,1/17/18,28,0,0,1,0
6344,0,1/17/18,1/18/18,27,0,0,1,1
6344,0,1/17/18,1/19/18,49,0,0,1,2
6344,0,1/17/18,1/20/18,25,0,0,1,3
6344,0,1/17/18,1/21/18,22,0,0,1,4
6344,0,1/17/18,1/22/18,11,0,0,1,5
6344,0,1/17/18,1/23/18,26,0,0,1,6
6344,0,1/17/18,1/24/18,18,0,0,1,7
6354,0,1/18/18,1/16/18,0,0,1,0,-2
6354,0,1/18/18,1/18/18,2,0,0,1,0
6354,0,1/18/18,1/20/18,5,0,0,1,2
6354,0,1/18/18,1/21/18,5,0,0,1,3
6358,0,1/18/18,1/18/18,5,0,0,1,0
6358,0,1/18/18,1/20/18,5,0,0,1,2
6358,0,1/18/18,1/21/18,8,0,0,1,3
6358,0,1/18/18,1/23/18,5,0,0,1,5
6358,0,1/18/18,1/24/18,9,0,0,1,6
6363,1,1/21/18,1/21/18,6,0,2,1,0
6364,0,1/17/18,1/15/18,5,0,1,0,-2
6364,0,1/17/18,1/16/18,15,0,1,0,-1
6364,0,1/17/18,1/17/18,4,0,0,1,0
6364,0,1/17/18,1/18/18,8,0,0,1,1
6364,0,1/17/18,1/19/18,6,0,0,1,2
6364,0,1/17/18,1/20/18,17,0,0,1,3
6364,0,1/17/18,1/21/18,8,0,0,1,4
6364,0,1/17/18,1/22/18,0,0,0,1,5
6364,0,1/17/18,1/23/18,1,0,0,1,6
6364,0,1/17/18,1/24/18,0,0,0,1,7
6374,0,1/19/18,1/17/18,27,0,1,0,-2
6374,0,1/19/18,1/18/18,13,0,1,0,-1
6374,0,1/19/18,1/19/18,19,0,0,1,0
6374,0,1/19/18,1/20/18,20,0,0,1,1
6374,0,1/19/18,1/21/18,7,0,0,1,2
6374,0,1/19/18,1/22/18,6,0,0,1,3
6374,0,1/19/18,1/23/18,0,0,0,1,4
6374,0,1/19/18,1/24/18,0,0,0,1,5
6382,0,1/20/18,1/20/18,2,0,0,1,0
6383,0,1/17/18,1/17/18,8,0,0,1,0
6383,0,1/17/18,1/18/18,5,0,0,1,1
6383,0,1/17/18,1/19/18,5,0,0,1,2
6383,0,1/17/18,1/21/18,5,0,0,1,4
6383,0,1/17/18,1/22/18,0,0,0,1,5
6388,1,1/21/18,1/21/18,5,0,2,1,0
6388,1,1/21/18,1/22/18,5,0,2,1,1
6390,0,1/20/18,1/20/18,5,0,0,1,0
6391,1,1/19/18,1/19/18,38,0,2,1,0
6391,1,1/19/18,1/20/18,5,0,2,1,1
6391,1,1/19/18,1/21/18,5,0,2,1,2
6391,1,1/19/18,1/22/18,3,0,2,1,3
6391,1,1/19/18,1/23/18,0,0,2,1,4
6396,1,1/17/18,1/15/18,24,0,1,0,-2
6396,1,1/17/18,1/16/18,18,0,1,0,-1
6396,1,1/17/18,1/17/18,42,0,2,1,0
6396,1,1/17/18,1/18/18,30,0,2,1,1
6396,1,1/17/18,1/19/18,14,0,2,1,2
6396,1,1/17/18,1/20/18,13,0,2,1,3
6396,1,1/17/18,1/21/18,16,0,2,1,4
6396,1,1/17/18,1/22/18,9,0,2,1,5
6396,1,1/17/18,1/24/18,1,0,2,1,7
6405,0,1/17/18,1/15/18,6,0,1,0,-2
6405,0,1/17/18,1/16/18,5,0,1,0,-1
6405,0,1/17/18,1/17/18,2,0,0,1,0
6405,0,1/17/18,1/18/18,8,0,0,1,1
6405,0,1/17/18,1/19/18,11,0,0,1,2
6405,0,1/17/18,1/20/18,3,0,0,1,3
6405,0,1/17/18,1/21/18,9,0,0,1,4
6405,0,1/17/18,1/22/18,2,0,0,1,5
6405,0,1/17/18,1/23/18,7,0,0,1,6
6405,0,1/17/18,1/24/18,11,0,0,1,7
6415,1,1/17/18,1/15/18,5,0,1,0,-2
6415,1,1/17/18,1/16/18,6,0,1,0,-1
6415,1,1/17/18,1/17/18,5,0,2,1,0
6415,1,1/17/18,1/19/18,5,0,2,1,2
6415,1,1/17/18,1/22/18,5,0,2,1,5
6415,1,1/17/18,1/23/18,5,0,2,1,6
6421,1,1/17/18,1/15/18,28,0,1,0,-2
6421,1,1/17/18,1/16/18,10,0,1,0,-1
6421,1,1/17/18,1/17/18,18,0,2,1,0
6421,1,1/17/18,1/18/18,13,0,2,1,1
6421,1,1/17/18,1/19/18,38,0,2,1,2
6421,1,1/17/18,1/20/18,23,0,2,1,3
6421,1,1/17/18,1/21/18,22,0,2,1,4
6421,1,1/17/18,1/22/18,25,0,2,1,5
6421,1,1/17/18,1/23/18,28,0,2,1,6
6421,1,1/17/18,1/24/18,35,0,2,1,7
6431,1,1/17/18,1/15/18,15,0,1,0,-2
6431,1,1/17/18,1/16/18,3,0,1,0,-1
6431,1,1/17/18,1/17/18,4,0,2,1,0
6431,1,1/17/18,1/18/18,3,0,2,1,1
6431,1,1/17/18,1/19/18,5,0,2,1,2
6431,1,1/17/18,1/20/18,15,0,2,1,3
6431,1,1/17/18,1/21/18,14,0,2,1,4
6431,1,1/17/18,1/22/18,12,0,2,1,5
6431,1,1/17/18,1/23/18,15,0,2,1,6
6431,1,1/17/18,1/24/18,14,0,2,1,7
6441,0,1/17/18,1/15/18,2,0,1,0,-2
6441,0,1/17/18,1/16/18,2,0,1,0,-1
6441,0,1/17/18,1/17/18,3,0,0,1,0
6441,0,1/17/18,1/18/18,3,0,0,1,1
6441,0,1/17/18,1/19/18,0,0,0,1,2
6441,0,1/17/18,1/20/18,0,0,0,1,3
6441,0,1/17/18,1/22/18,3,0,0,1,5
6448,1,1/18/18,1/16/18,5,0,1,0,-2
6448,1,1/18/18,1/17/18,5,0,1,0,-1
6448,1,1/18/18,1/18/18,5,0,2,1,0
6448,1,1/18/18,1/19/18,10,0,2,1,1
6448,1,1/18/18,1/23/18,5,0,2,1,5
6453,1,1/19/18,1/17/18,5,0,1,0,-2
6453,1,1/19/18,1/19/18,1,0,2,1,0
6453,1,1/19/18,1/20/18,5,0,2,1,1
6453,1,1/19/18,1/24/18,4,0,2,1,5
6457,1,1/17/18,1/15/18,16,0,1,0,-2
6457,1,1/17/18,1/16/18,14,0,1,0,-1
6457,1,1/17/18,1/17/18,13,0,2,1,0
6457,1,1/17/18,1/18/18,12,0,2,1,1
6457,1,1/17/18,1/19/18,23,0,2,1,2
6457,1,1/17/18,1/20/18,17,0,2,1,3
6457,1,1/17/18,1/21/18,31,0,2,1,4
6457,1,1/17/18,1/22/18,23,0,2,1,5
6457,1,1/17/18,1/23/18,32,0,2,1,6
6457,1,1/17/18,1/24/18,31,0,2,1,7
6467,1,1/19/18,1/17/18,6,0,1,0,-2
6467,1,1/19/18,1/19/18,15,0,2,1,0
6467,1,1/19/18,1/20/18,6,0,2,1,1
6467,1,1/19/18,1/22/18,6,0,2,1,3
6467,1,1/19/18,1/23/18,5,0,2,1,4
6472,1,1/17/18,1/15/18,2,0,1,0,-2
6472,1,1/17/18,1/16/18,10,0,1,0,-1
6472,1,1/17/18,1/17/18,8,0,2,1,0
6472,1,1/17/18,1/18/18,5,0,2,1,1
6472,1,1/17/18,1/21/18,9,0,2,1,4
6472,1,1/17/18,1/22/18,6,0,2,1,5
6472,1,1/17/18,1/24/18,5,0,2,1,7
6479,0,1/17/18,1/15/18,26,0,1,0,-2
6479,0,1/17/18,1/16/18,16,0,1,0,-1
6479,0,1/17/18,1/17/18,16,0,0,1,0
6479,0,1/17/18,1/18/18,15,0,0,1,1
6479,0,1/17/18,1/19/18,12,0,0,1,2
6479,0,1/17/18,1/20/18,24,0,0,1,3
6479,0,1/17/18,1/21/18,21,0,0,1,4
6479,0,1/17/18,1/22/18,9,0,0,1,5
6479,0,1/17/18,1/23/18,1,0,0,1,6
6479,0,1/17/18,1/24/18,0,0,0,1,7
6489,1,1/19/18,1/19/18,3,0,2,1,0
6489,1,1/19/18,1/24/18,21,0,2,1,5
6491,0,1/19/18,1/19/18,8,0,0,1,0
6491,0,1/19/18,1/20/18,2,0,0,1,1
6491,0,1/19/18,1/21/18,11,0,0,1,2
6491,0,1/19/18,1/23/18,12,0,0,1,4
6491,0,1/19/18,1/24/18,8,0,0,1,5
6496,0,1/19/18,1/17/18,13,0,1,0,-2
6496,0,1/19/18,1/18/18,11,0,1,0,-1
6496,0,1/19/18,1/19/18,33,0,0,1,0
6496,0,1/19/18,1/20/18,27,0,0,1,1
6496,0,1/19/18,1/21/18,10,0,0,1,2
6496,0,1/19/18,1/22/18,17,0,0,1,3
6496,0,1/19/18,1/23/18,19,0,0,1,4
6496,0,1/19/18,1/24/18,32,0,0,1,5
6504,0,1/22/18,1/22/18,5,0,0,1,0
6504,0,1/22/18,1/24/18,6,0,0,1,2
6506,1,1/17/18,1/15/18,9,0,1,0,-2
6506,1,1/17/18,1/16/18,17,0,1,0,-1
6506,1,1/17/18,1/17/18,12,0,2,1,0
6506,1,1/17/18,1/18/18,22,0,2,1,1
6506,1,1/17/18,1/19/18,30,0,2,1,2
6506,1,1/17/18,1/20/18,23,0,2,1,3
6506,1,1/17/18,1/21/18,25,0,2,1,4
6506,1,1/17/18,1/22/18,4,0,2,1,5
6506,1,1/17/18,1/23/18,1,0,2,1,6
6506,1,1/17/18,1/24/18,7,0,2,1,7
6516,1,1/18/18,1/17/18,0,0,1,0,-1
6516,1,1/18/18,1/18/18,23,0,2,1,0
6516,1,1/18/18,1/19/18,6,0,2,1,1
6516,1,1/18/18,1/20/18,14,0,2,1,2
6516,1,1/18/18,1/21/18,10,0,2,1,3
6516,1,1/18/18,1/22/18,5,0,2,1,4
6516,1,1/18/18,1/23/18,9,0,2,1,5
6516,1,1/18/18,1/24/18,6,0,2,1,6
6524,0,1/18/18,1/16/18,5,0,1,0,-2
6524,0,1/18/18,1/17/18,5,0,1,0,-1
6524,0,1/18/18,1/18/18,5,0,0,1,0
6524,0,1/18/18,1/20/18,9,0,0,1,2
6524,0,1/18/18,1/21/18,4,0,0,1,3
6524,0,1/18/18,1/22/18,8,0,0,1,4
6530,0,1/18/18,1/16/18,1,0,1,0,-2
6530,0,1/18/18,1/18/18,5,0,0,1,0
6530,0,1/18/18,1/19/18,2,0,0,1,1
6530,0,1/18/18,1/20/18,1,0,0,1,2
6530,0,1/18/18,1/23/18,2,0,0,1,5
6530,0,1/18/18,1/24/18,1,0,0,1,6
6536,0,1/18/18,1/16/18,6,0,1,0,-2
6536,0,1/18/18,1/18/18,8,0,0,1,0
6536,0,1/18/18,1/19/18,14,0,0,1,1
6536,0,1/18/18,1/20/18,20,0,0,1,2
6536,0,1/18/18,1/21/18,15,0,0,1,3
6536,0,1/18/18,1/22/18,7,0,0,1,4
6536,0,1/18/18,1/24/18,5,0,0,1,6
6543,0,1/17/18,1/15/18,19,0,1,0,-2
6543,0,1/17/18,1/16/18,19,0,1,0,-1
6543,0,1/17/18,1/17/18,21,0,0,1,0
6543,0,1/17/18,1/18/18,19,0,0,1,1
6543,0,1/17/18,1/19/18,14,0,0,1,2
6543,0,1/17/18,1/20/18,20,0,0,1,3
6543,0,1/17/18,1/21/18,22,0,0,1,4
6543,0,1/17/18,1/22/18,16,0,0,1,5
6543,0,1/17/18,1/23/18,21,0,0,1,6
6543,0,1/17/18,1/24/18,16,0,0,1,7
6553,0,1/17/18,1/16/18,5,0,1,0,-1
6553,0,1/17/18,1/17/18,14,0,0,1,0
6553,0,1/17/18,1/18/18,15,0,0,1,1
6553,0,1/17/18,1/19/18,5,0,0,1,2
6553,0,1/17/18,1/21/18,5,0,0,1,4
6553,0,1/17/18,1/22/18,0,0,0,1,5
6553,0,1/17/18,1/23/18,0,0,0,1,6
6560,1,1/17/18,1/16/18,6,0,1,0,-1
6560,1,1/17/18,1/17/18,7,0,2,1,0
6560,1,1/17/18,1/22/18,1,0,2,1,5
6560,1,1/17/18,1/23/18,0,0,2,1,6
6560,1,1/17/18,1/24/18,0,0,2,1,7
6565,0,1/19/18,1/19/18,2,0,0,1,0
6565,0,1/19/18,1/20/18,2,0,0,1,1
6565,0,1/19/18,1/21/18,1,0,0,1,2
6565,0,1/19/18,1/22/18,5,0,0,1,3
6565,0,1/19/18,1/23/18,0,0,0,1,4
6565,0,1/19/18,1/24/18,0,0,0,1,5
6571,1,1/17/18,1/15/18,34,0,1,0,-2
6571,1,1/17/18,1/16/18,15,0,1,0,-1
6571,1,1/17/18,1/17/18,8,0,2,1,0
6571,1,1/17/18,1/18/18,12,0,2,1,1
6571,1,1/17/18,1/19/18,7,0,2,1,2
6571,1,1/17/18,1/20/18,6,0,2,1,3
6571,1,1/17/18,1/21/18,31,0,2,1,4
6571,1,1/17/18,1/22/18,11,0,2,1,5
6571,1,1/17/18,1/23/18,7,0,2,1,6
6571,1,1/17/18,1/24/18,18,0,2,1,7
6581,1,1/19/18,1/19/18,10,0,2,1,0
6581,1,1/19/18,1/20/18,17,0,2,1,1
6583,0,1/20/18,1/20/18,5,0,0,1,0
6583,0,1/20/18,1/21/18,8,0,0,1,1
6583,0,1/20/18,1/22/18,6,0,0,1,2
6583,0,1/20/18,1/23/18,5,0,0,1,3
6587,1,1/17/18,1/16/18,5,0,1,0,-1
6587,1,1/17/18,1/17/18,3,0,2,1,0
6587,1,1/17/18,1/18/18,6,0,2,1,1
6587,1,1/17/18,1/19/18,4,0,2,1,2
6587,1,1/17/18,1/21/18,11,0,2,1,4
6587,1,1/17/18,1/22/18,5,0,2,1,5
6587,1,1/17/18,1/23/18,6,0,2,1,6
6587,1,1/17/18,1/24/18,12,0,2,1,7
6595,1,1/17/18,1/17/18,5,0,2,1,0
6595,1,1/17/18,1/19/18,6,0,2,1,2
6595,1,1/17/18,1/20/18,10,0,2,1,3
6595,1,1/17/18,1/21/18,11,0,2,1,4
6595,1,1/17/18,1/23/18,2,0,2,1,6
6595,1,1/17/18,1/24/18,7,0,2,1,7
6601,0,1/23/18,1/23/18,9,0,0,1,0
6602,1,1/17/18,1/15/18,2,0,1,0,-2
6602,1,1/17/18,1/17/18,11,0,2,1,0
6602,1,1/17/18,1/18/18,1,0,2,1,1
6602,1,1/17/18,1/19/18,5,0,2,1,2
6602,1,1/17/18,1/21/18,8,0,2,1,4
6602,1,1/17/18,1/22/18,1,0,2,1,5
6602,1,1/17/18,1/23/18,0,0,2,1,6
6602,1,1/17/18,1/24/18,2,0,2,1,7
6610,1,1/17/18,1/15/18,0,0,1,0,-2
6610,1,1/17/18,1/16/18,6,0,1,0,-1
6610,1,1/17/18,1/17/18,6,0,2,1,0
6610,1,1/17/18,1/18/18,8,0,2,1,1
6610,1,1/17/18,1/19/18,6,0,2,1,2
6610,1,1/17/18,1/21/18,6,0,2,1,4
6610,1,1/17/18,1/22/18,5,0,2,1,5
6610,1,1/17/18,1/23/18,0,0,2,1,6
6610,1,1/17/18,1/24/18,0,0,2,1,7
6619,1,1/17/18,1/16/18,5,0,1,0,-1
6619,1,1/17/18,1/17/18,11,0,2,1,0
6619,1,1/17/18,1/18/18,8,0,2,1,1
6619,1,1/17/18,1/20/18,5,0,2,1,3
6619,1,1/17/18,1/22/18,5,0,2,1,5
6619,1,1/17/18,1/23/18,5,0,2,1,6
6619,1,1/17/18,1/24/18,5,0,2,1,7
6626,1,1/17/18,1/15/18,33,0,1,0,-2
6626,1,1/17/18,1/16/18,26,0,1,0,-1
6626,1,1/17/18,1/17/18,26,3.98,2,1,0
6626,1,1/17/18,1/18/18,27,1.99,2,1,1
6626,1,1/17/18,1/19/18,31,0,2,1,2
6626,1,1/17/18,1/20/18,38,1.99,2,1,3
6626,1,1/17/18,1/21/18,22,0,2,1,4
6626,1,1/17/18,1/22/18,29,0,2,1,5
6626,1,1/17/18,1/23/18,19,0,2,1,6
6626,1,1/17/18,1/24/18,21,0,2,1,7
6636,0,1/17/18,1/15/18,5,0,1,0,-2
6636,0,1/17/18,1/16/18,7,0,1,0,-1
6636,0,1/17/18,1/17/18,9,3.98,0,1,0
6636,0,1/17/18,1/18/18,4,0,0,1,1
6636,0,1/17/18,1/19/18,22,5.97,0,1,2
6636,0,1/17/18,1/20/18,6,11.98,0,1,3
6636,0,1/17/18,1/21/18,11,0,0,1,4
6636,0,1/17/18,1/22/18,2,0,0,1,5
6636,0,1/17/18,1/23/18,0,0,0,1,6
6636,0,1/17/18,1/24/18,2,0,0,1,7
6646,0,1/17/18,1/15/18,5,0,1,0,-2
6646,0,1/17/18,1/16/18,17,0,1,0,-1
